date,open,high,low,close,adj_close,volume,ticker,10mda,20mda,50mda,100mda,target,EWMA_20,EWMA_50,EWMA_100,rsi,MiddleBand,UpperBand,LowerBand
2017-09-08,74.33000183105469,74.44000244140625,73.83999633789062,73.9800033569336,69.14673614501953,14703800,MSFT,73.67500076293945,73.26600074768066,,,0,73.44153886078959,,,56.500900589627754,73.26600074768066,74.68653159857946,71.84546989678186
2017-09-11,74.30999755859375,74.94000244140625,74.30999755859375,74.76000213623047,69.87578582763672,17910400,MSFT,73.86900100708007,73.37900085449219,,,0,73.57715786690821,,,61.795529156968925,73.37900085449219,74.89903998403982,71.85896172494456
2017-09-12,74.76000213623047,75.23999786376953,74.37000274658203,74.68000030517578,69.801025390625,14394900,MSFT,74.05400085449219,73.43350105285644,,,0,73.68973956037628,,,60.975738453544835,73.43350105285644,75.05983953527769,71.8071625704352
2017-09-13,74.93000030517578,75.2300033569336,74.55000305175781,75.20999908447266,70.29638671875,13380800,MSFT,74.27000045776367,73.53300094604492,,,0,73.8438774377572,,,64.34990312210853,73.53300094604492,75.33802309696814,71.7279787951217
2017-09-14,75.0,75.48999786376953,74.5199966430664,74.7699966430664,69.88512420654297,15733900,MSFT,74.34599990844727,73.5890007019043,,,0,73.93720186405046,,,59.732407430852675,73.5890007019043,75.47689835473506,71.70110304907354
2017-09-15,74.83000183105469,75.38999938964844,74.06999969482422,75.30999755859375,70.38984680175781,38578400,MSFT,74.4,73.73450050354003,,,0,74.07477662740804,,,63.22050376804675,73.73450050354003,75.68409995743892,71.78490104964115
2017-09-18,75.2300033569336,75.97000122070312,75.04000091552734,75.16000366210938,70.24967193603516,23307000,MSFT,74.52200012207031,73.86800079345703,,,0,74.1829940971313,,,61.62372579791386,73.86800079345703,75.82443587218624,71.91156571472781
2017-09-19,75.20999908447266,75.70999908447266,75.01000213623047,75.44000244140625,70.51136016845703,16093300,MSFT,74.70500030517579,74.03250083923339,,,0,74.30778225109155,,,63.47813982481207,74.03250083923339,75.93317905218447,72.13182262628231
2017-09-20,75.3499984741211,75.55000305175781,74.30999755859375,74.94000244140625,70.04402923583984,21587900,MSFT,74.85900039672852,74.12150077819824,,,0,74.37029294915851,,,58.08085376527635,74.12150077819824,76.01684865515656,72.22615290123991
2017-09-21,75.11000061035156,75.23999786376953,74.11000061035156,74.20999908447266,69.36173248291016,19186100,MSFT,74.84600067138672,74.19600067138671,,,0,74.35450134259914,,,51.231802495778076,74.19600067138671,75.9728256480253,72.41917569474812
2017-09-22,73.98999786376953,74.51000213623047,73.8499984741211,74.41000366210938,69.54864501953125,14111400,MSFT,74.8890007019043,74.28200073242188,,,0,74.35995137445703,,,52.871562279378736,74.28200073242188,75.91237715908923,72.65162430575452
2017-09-25,74.08999633789062,74.25,72.91999816894531,73.26000213623047,68.4737777709961,24149200,MSFT,74.7390007019043,74.30400085449219,,,0,74.25226061938199,,,43.760500849638056,74.30400085449219,75.86156025636784,72.74644145261654
2017-09-26,73.66999816894531,73.80999755859375,72.98999786376953,73.26000213623047,68.4737777709961,18019600,MSFT,74.59700088500976,74.32550086975098,,,0,74.15537176286576,,,43.760500849638056,74.32550086975098,75.80742521037088,72.84357652913108
2017-09-27,73.55000305175781,74.16999816894531,73.16999816894531,73.8499984741211,69.02523040771484,19565100,MSFT,74.46100082397462,74.36550064086914,,,0,74.12562524708085,,,48.99068072627371,74.36550064086914,75.7418942526817,72.98910702905658
2017-09-28,73.54000091552734,73.97000122070312,73.30999755859375,73.87000274658203,69.04390716552734,10883800,MSFT,74.37100143432617,74.35850067138672,,,0,74.10077894472029,,,49.16330846762269,74.35850067138672,75.74390131756286,72.97310002521058
2017-09-29,73.94000244140625,74.54000091552734,73.87999725341797,74.48999786376953,69.62344360351562,17079100,MSFT,74.28900146484375,74.34450073242188,,,0,74.13853666517024,,,54.32284079592407,74.34450073242188,75.71800057440034,72.97100089044342
2017-10-02,74.70999908447266,75.01000213623047,74.30000305175781,74.61000061035156,69.73558807373047,15304800,MSFT,74.23400115966797,74.37800064086915,,,0,74.18419204037792,,,55.269138789597356,74.37800064086915,75.74261433720054,73.01338694453776
2017-10-03,74.66999816894531,74.87999725341797,74.19000244140625,74.26000213623047,69.408447265625,12190400,MSFT,74.11600112915039,74.41050071716309,,,0,74.19152157552331,,,51.89243816647901,74.41050071716309,75.72825674977562,73.09274468455055
2017-10-04,74.08999633789062,74.72000122070312,73.70999908447266,74.69000244140625,69.81036376953125,13317700,MSFT,74.09100112915038,74.47500076293946,,,1,74.23964659163698,,,55.490356279182265,74.47500076293946,75.70806216895106,73.24193935692786
2017-10-05,75.22000122070312,76.12000274658203,74.95999908447266,75.97000122070312,71.00672149658203,21195300,MSFT,74.26700134277344,74.55650100708007,,,0,74.4064830708032,,,64.09796423453497,74.55650100708007,75.95620371425598,73.15679829990417
2017-10-06,75.66999816894531,76.02999877929688,75.54000091552734,76.0,71.03479766845703,13959800,MSFT,74.4260009765625,74.65750083923339,,,0,74.55994500533996,,,64.2723501959212,74.65750083923339,76.16909580763043,73.14590587083636
2017-10-09,75.97000122070312,76.55000305175781,75.86000061035156,76.29000091552734,71.30582427978516,11386500,MSFT,74.72900085449218,74.73400077819824,,,0,74.72637878958658,,,65.99205273577985,74.73400077819824,76.41302756869804,73.05497398769843
2017-10-10,76.33000183105469,76.62999725341797,76.13999938964844,76.29000091552734,71.30582427978516,13944500,MSFT,75.03200073242188,74.81450080871582,,,0,74.87665665040318,,,65.99205273577985,74.81450080871582,76.63135102432416,72.99765059310748
2017-10-11,76.36000061035156,76.45999908447266,75.94999694824219,76.41999816894531,71.42731475830078,15388900,MSFT,75.2890007019043,74.87500076293945,,,0,75.02485632663826,,,66.82228485756809,74.87500076293945,76.82314348718504,72.92685803869387
2017-10-12,76.48999786376953,77.29000091552734,76.37000274658203,77.12000274658203,72.08160400390625,16876500,MSFT,75.6140007019043,74.99250106811523,,,0,75.2258849479083,74.58441098393001,,70.93676071336418,74.99250106811523,77.1824478090532,72.80255432717726
2017-10-13,77.58999633789062,77.87000274658203,77.29000091552734,77.48999786376953,72.42742919921875,15335700,MSFT,75.9140007019043,75.10150108337402,74.07660079956055,,0,75.44297137516583,74.71618440451945,,72.85308219564018,75.10150108337402,77.55868959723105,72.64431256951698
2017-10-16,77.41999816894531,77.80999755859375,77.3499984741211,77.6500015258789,72.57698822021484,12380100,MSFT,76.21800079345704,75.2260009765625,74.1760008239746,,0,75.65444856951751,74.84842667004118,,73.6618579068971,75.2260009765625,77.9350835791246,72.51691837400041
2017-10-17,77.47000122070312,77.62000274658203,77.25,77.58999633789062,72.52091217041016,16824000,MSFT,76.55100021362304,75.33350067138672,74.27980072021484,,0,75.8398045524417,74.97128347575344,,72.78606908277536,75.33350067138672,78.24165307289262,72.42534826988081
2017-10-18,77.66999816894531,77.8499984741211,77.37000274658203,77.61000061035156,72.53958129882812,13300700,MSFT,76.84300003051757,75.46700057983398,74.37620071411133,,0,76.00923665676792,75.08887305804593,,72.90173803751246,75.46700057983398,78.53958156102286,72.3944195986451
2017-10-19,77.56999969482422,77.93000030517578,77.3499984741211,77.91000366210938,72.82001495361328,15092800,MSFT,77.0370002746582,75.65200080871583,74.48500076293945,,0,76.1910797015635,75.21392286061399,,74.64242563779031,75.65200080871583,78.84894970168655,72.4550519157451
2017-10-20,78.31999969482422,78.97000122070312,78.22000122070312,78.80999755859375,73.66119384765625,22866400,MSFT,77.31800003051758,75.87200050354004,74.63300064086914,,0,76.44151925177776,75.37251247268912,,79.00043594267451,75.87200050354004,79.30587754547545,72.43812346160462
2017-10-23,78.98999786376953,79.33999633789062,78.76000213623047,78.83000183105469,73.67987060546875,20627200,MSFT,77.5720001220703,76.15050048828125,74.75960067749024,,0,76.66983412374383,75.52424912246231,,79.08647105836808,76.15050048828125,79.59588401635125,72.70511696021126
2017-10-24,78.9000015258789,79.19999694824219,78.45999908447266,78.86000061035156,73.70792388916016,17517200,MSFT,77.82900009155273,76.43050041198731,74.86500076293946,,0,76.87911834263821,75.66996255821434,,79.2239367218492,76.43050041198731,79.796087321198,73.06491350277662
2017-10-25,78.58000183105469,79.0999984741211,78.01000213623047,78.62999725341797,73.49295806884766,20410800,MSFT,78.05,76.66950035095215,74.97320068359375,,0,77.04637264142208,75.7986888288367,,75.1455762831997,76.66950035095215,79.94108323177741,73.39791747012688
2017-10-26,79.19999694824219,79.41999816894531,78.75,78.76000213623047,73.61445617675781,32120700,MSFT,78.21399993896485,76.91400032043457,75.07540069580078,,1,77.21002155555827,75.92692283575194,,75.90074328923244,76.91400032043457,80.0319573192217,73.79604332164743
2017-10-27,84.37000274658203,86.19999694824219,83.61000061035156,83.80999755859375,78.33453369140625,71066700,MSFT,78.84599990844727,77.38000030517578,75.30360061645507,,0,77.8401448163264,76.26689470283272,,89.38839562531696,77.38000030517578,81.57307066754778,73.18692994280379
2017-10-30,83.69999694824219,84.33000183105469,83.11000061035156,83.88999938964844,78.4093246459961,31756700,MSFT,79.46999969482422,77.84400024414063,75.53160064697266,,0,78.41761004351451,76.59437407910958,,89.48876016256989,77.84400024414063,82.74115315398491,72.94684733429635
2017-10-31,84.36000061035156,84.36000061035156,83.11000061035156,83.18000030517578,77.74568939208984,27086600,MSFT,80.02900009155273,78.2900001525879,75.75220062255859,,0,78.87208859328793,76.87622961758424,,82.07008015329146,78.2900001525879,83.43146302661093,73.14853727856486
2017-11-01,83.68000030517578,83.76000213623047,82.87999725341797,83.18000030517578,77.74568939208984,22307400,MSFT,80.58600006103515,78.71450004577636,75.95260055541992,,0,79.28311671398608,77.14505894501252,,82.07008015329146,78.71450004577636,84.0042648816398,73.42473520991292
2017-11-02,83.3499984741211,84.45999908447266,83.12000274658203,84.05000305175781,78.55885314941406,23992900,MSFT,81.2,79.11850013732911,76.17920059204101,,0,79.7378574417312,77.43851919101327,,83.95981052735945,79.11850013732911,84.74893723610457,73.48806303855365
2017-11-03,84.08000183105469,84.54000091552734,83.4000015258789,84.13999938964844,78.64298248291016,17633500,MSFT,81.73300018310547,79.52550010681152,76.40820053100586,,0,80.15773690384928,77.72239985917167,,84.14595514172004,79.52550010681152,85.37917347023522,73.67182674338783
2017-11-06,84.19999694824219,84.69999694824219,84.08000183105469,84.47000122070312,78.95140075683594,19860900,MSFT,82.29700012207032,79.93450012207032,76.64120056152343,,0,80.56898511935627,78.00733807201601,,84.84065561705353,79.93450012207032,85.97637334615723,73.8926268979834
2017-11-07,84.7699966430664,84.9000015258789,83.93000030517578,84.2699966430664,78.76446533203125,17939700,MSFT,82.8379997253418,80.33349990844727,76.87000045776367,,0,80.92189438527747,78.27100382099427,,82.4816809025835,80.33349990844727,86.41583397034033,74.2511658465542
2017-11-08,84.13999938964844,84.61000061035156,83.83000183105469,84.55999755859375,79.0355224609375,18034200,MSFT,83.43099975585938,80.7404998779297,77.1002003479004,,0,81.26876455083996,78.5350164882244,,83.21063093935679,80.7404998779297,86.80957677488755,74.67142298097184
2017-11-09,84.11000061035156,84.2699966430664,82.9000015258789,84.08999633789062,78.59624481201172,21178400,MSFT,83.9639991760254,81.08899955749511,77.3018002319336,,0,81.5377227882501,78.76757228611422,,77.57658616732348,81.08899955749511,87.0827179330278,75.09528118196243
2017-11-10,83.79000091552734,84.0999984741211,83.2300033569336,83.87000274658203,78.39061737060547,19397800,MSFT,83.96999969482422,81.40799980163574,77.4838003540039,,0,81.76004624085871,78.9806180900551,,75.01627528303013,81.40799980163574,87.27293713724976,75.54306246602172
2017-11-13,83.66000366210938,83.94000244140625,83.45999908447266,83.93000030517578,78.44669342041016,14196900,MSFT,83.97399978637695,81.72199974060058,77.68360031127929,,0,81.96687818249784,79.18675036502687,,75.25612432914848,81.72199974060058,87.40955019902971,76.03444928217145
2017-11-14,83.5,84.0999984741211,82.9800033569336,84.05000305175781,78.55885314941406,18801300,MSFT,84.06100006103516,82.04500007629395,77.89240036010742,,0,82.16541836644362,79.38880403593215,,75.7574290290747,82.04500007629395,87.47229282956633,76.61770732302156
2017-11-15,83.47000122070312,83.69000244140625,82.69000244140625,82.9800033569336,77.9482650756836,19383100,MSFT,84.04100036621094,82.31350021362304,78.08400039672851,,0,82.24305001399806,79.53766064161758,,63.41969623888595,82.31350021362304,87.33297430828499,77.2940261189611
2017-11-16,83.0999984741211,83.41999816894531,82.94000244140625,83.19999694824219,78.15489959716797,20962800,MSFT,83.95599975585938,82.57799987792968,78.26120040893555,,0,82.33424321615743,79.68912741987755,,64.69285847933347,82.57799987792968,87.15879994643294,77.99719980942643
2017-11-17,83.12000274658203,83.12000274658203,82.23999786376953,82.4000015258789,77.4034423828125,22079000,MSFT,83.78199996948243,82.75750007629395,78.42960037231445,,0,82.34050935640016,79.80100398652921,,56.93286058266435,82.75750007629395,86.98428557959006,78.53071457299784
2017-11-20,82.4000015258789,82.58999633789062,82.25,82.52999877929688,77.5255355834961,16315000,MSFT,83.5879997253418,82.94249992370605,78.58500030517578,,0,82.35856494691849,79.91339754429421,,57.81830368929852,82.94249992370605,86.74842784941629,79.13657199799582
2017-11-21,82.73999786376953,83.83999633789062,82.73999786376953,83.72000122070312,78.64337921142578,21237500,MSFT,83.53300018310547,83.18549995422363,78.76580032348633,,0,82.48828390842088,80.06986426056481,,64.92694485460669,83.18549995422363,86.48018122979941,79.89081867864785
2017-11-22,83.83000183105469,83.9000015258789,83.04000091552734,83.11000061035156,78.07038116455078,20553100,MSFT,83.38800048828125,83.40950012207031,78.9238003540039,,0,82.54751913615151,80.19459056301503,,59.400803709116374,83.40950012207031,85.91467229395417,80.90432795018646
2017-11-24,83.01000213623047,83.43000030517578,82.77999877929688,83.26000213623047,78.21128845214844,7425600,MSFT,83.30500106811523,83.6345001220703,79.09360046386719,,0,82.61539966085353,80.32012649233813,,60.29572404512873,83.6345001220703,84.86588652759711,82.4031137165435
2017-11-27,83.30999755859375,83.9800033569336,83.30000305175781,83.87000274658203,78.7843017578125,18265200,MSFT,83.30500106811523,83.63750038146972,79.26480056762695,,0,82.73492549865016,80.46525037093596,,63.79115617880883,83.63750038146972,84.87097782635541,82.40402293658403
2017-11-28,84.06999969482422,85.05999755859375,84.0199966430664,84.87999725341797,79.73307037353516,21926000,MSFT,83.40000076293946,83.6870002746582,79.45920043945313,,0,82.93927965829472,80.6454312356267,,68.7039305246804,83.6870002746582,85.03708832813003,82.33691222118638
2017-11-29,84.70999908447266,84.91999816894531,83.18000030517578,83.33999633789062,78.28643035888672,27381100,MSFT,83.32900009155273,83.69500007629395,79.61720031738281,,0,82.97745356468178,80.755230191741,,56.18613229635007,83.69500007629395,85.03429188830408,82.35570826428382
2017-11-30,83.51000213623047,84.5199966430664,83.33999633789062,84.16999816894531,79.06610870361328,33054600,MSFT,83.4479995727539,83.74449996948242,79.8018002319336,,0,83.09105727882091,80.8941632618664,,60.37641116344674,83.74449996948242,85.07680946287823,82.41219047608661
2017-12-01,83.5999984741211,84.80999755859375,83.22000122070312,84.26000213623047,79.15065002441406,29532100,MSFT,83.55400009155274,83.75499992370605,80.00280029296874,,0,83.20241022519107,81.03090455968257,,60.8140631004263,83.75499992370605,85.10068981949874,82.40931002791336
2017-12-04,84.41999816894531,84.43000030517578,80.69999694824219,81.08000183105469,76.1634750366211,39094900,MSFT,83.42200012207032,83.60200004577636,80.13620025634765,,0,83.00023524698983,81.03289638651297,,42.818755370669784,83.60200004577636,85.38737319611516,81.81662689543757
2017-12-05,81.33999633789062,82.68000030517578,80.9800033569336,81.58999633789062,76.64254760742188,26152300,MSFT,83.32799987792968,83.45799980163574,80.30280014038085,,0,82.86590222484207,81.05546682550676,,45.59901309370259,83.45799980163574,85.40578713374722,81.51021246952425
2017-12-06,81.55000305175781,83.13999938964844,81.43000030517578,82.77999877929688,77.76039123535156,26162100,MSFT,83.23399963378907,83.38349990844726,80.49320007324219,,0,82.85771959106484,81.12524419214144,,51.52202930026879,83.38349990844726,85.31442553415027,81.45257428274425
2017-12-07,82.54000091552734,82.80000305175781,82.0,82.48999786376953,77.48797607421875,23184500,MSFT,83.17199935913087,83.27999992370606,80.66600006103516,,1,82.82269323318236,81.18039562918732,,50.09073242091342,83.27999992370606,85.1668075681121,81.39319227930001
2017-12-08,83.62999725341797,84.58000183105469,83.33000183105469,84.16000366210938,79.05670928955078,24489100,MSFT,83.26199951171876,83.28350028991699,80.8718000793457,,0,82.95007337584924,81.30066160249113,,57.425546925907796,83.28350028991699,85.17688333846641,81.39011724136756
2017-12-11,84.29000091552734,85.37000274658203,84.12000274658203,85.2300033569336,80.06184387207031,22857900,MSFT,83.3979995727539,83.35150032043457,81.08660018920898,,0,83.16723616399304,81.45907993688039,,61.34531552348099,83.35150032043457,85.42289349390686,81.28010714696228
2017-12-12,85.30999755859375,86.05000305175781,85.08000183105469,85.58000183105469,80.3906021118164,23924100,MSFT,83.46800003051757,83.43400039672852,81.30600021362305,,0,83.3970488384386,81.62503942818718,,62.55959612518678,83.43400039672852,85.72246632621427,81.14553446724277
2017-12-13,85.73999786376953,86.0,85.16999816894531,85.3499984741211,80.1745376586914,22062700,MSFT,83.66900024414062,83.49900016784667,81.52780014038086,,0,83.58306269280867,81.77489418158845,,61.199046805511685,83.49900016784667,85.93051268959076,81.06748764610259
2017-12-14,85.43000030517578,85.87000274658203,84.52999877929688,84.69000244140625,79.55457305908203,19306000,MSFT,83.72100067138672,83.58450012207031,81.72780014038086,,1,83.68849509055887,81.89204989207663,,57.345076839540134,83.58450012207031,86.05904957871608,81.10995066542453
2017-12-15,85.26000213623047,87.08999633789062,84.87999725341797,86.8499984741211,81.58360290527344,53936700,MSFT,83.98000030517578,83.76700019836426,81.94540008544922,,0,83.98961536613538,82.09111183113446,,65.09281313772894,83.76700019836426,86.63003640613204,80.90396399059648
2017-12-18,87.12000274658203,87.5,86.2300033569336,86.37999725341797,81.14208221435547,22283800,MSFT,84.5099998474121,83.96599998474122,82.15300003051757,,0,84.21728769108007,82.26315009513054,,62.43535185410957,83.96599998474122,86.97834956579585,80.95365040368658
2017-12-19,86.3499984741211,86.3499984741211,85.2699966430664,85.83000183105469,80.62541961669922,23524800,MSFT,84.93400039672852,84.1310001373291,82.34380004882813,,0,84.3708898341956,82.40609751559121,,59.38028341642142,84.1310001373291,87.17352643896594,81.08847383569226
2017-12-20,86.19999694824219,86.30000305175781,84.70999908447266,85.5199966430664,80.33424377441406,23674900,MSFT,85.20800018310547,84.22099990844727,82.5283999633789,,0,84.48033523101522,82.53078476949351,,57.667447813411314,84.22099990844727,87.31833261202772,81.12366720486682
2017-12-21,86.05000305175781,86.0999984741211,85.4000015258789,85.5,80.3154525756836,17990700,MSFT,85.50900039672851,84.34049987792969,82.71,,0,84.57745150278132,82.64958038561178,,57.552127022926975,84.34049987792969,87.44176952807636,81.23923022778301
2017-12-22,85.4000015258789,85.62999725341797,84.91999816894531,85.51000213623047,80.32483673095703,14145800,MSFT,85.64400024414063,84.45299987792968,82.87779998779297,,0,84.66627026860813,82.76393254491519,80.98380215635316,57.59780276326355,84.45299987792968,87.55247467269997,81.3535250831594
2017-12-26,85.30999755859375,85.52999877929688,85.02999877929688,85.4000015258789,80.22152709960938,9891200,MSFT,85.66100006103515,84.52949981689453,83.03600006103515,78.55630043029785,0,84.73615258225107,82.86923546064168,81.08493798190855,56.87299510187724,84.52949981689453,87.64387787152586,81.4151217622632
2017-12-27,85.6500015258789,85.9800033569336,85.22000122070312,85.70999908447266,80.51271057128906,14678000,MSFT,85.67399978637695,84.57099990844726,83.19720001220703,78.68660041809082,0,84.82890364636724,82.98263237997656,81.19052972947345,58.459482488737684,84.57099990844726,87.72688665796021,81.41511315893432
2017-12-28,85.9000015258789,85.93000030517578,85.55000305175781,85.72000122070312,80.52210998535156,10594300,MSFT,85.71100006103515,84.69000015258788,83.35980010986329,78.81980041503907,0,84.91377320990634,83.09182534975028,81.29362691704071,58.51251273365426,84.69000015258788,87.82988998128036,81.55011032389541
2017-12-29,85.62999725341797,86.05000305175781,85.5,85.54000091552734,80.35303497314453,18717400,MSFT,85.79599990844727,84.758500289917,83.5184001159668,78.94730041503907,0,84.9734159325745,83.18941668774104,81.38999520880847,57.099807564705024,84.758500289917,87.91037750851392,81.60662307132007
2018-01-02,86.12999725341797,86.30999755859375,85.5,85.94999694824219,80.7381591796875,22483800,MSFT,85.70599975585938,84.84300003051757,83.67919998168945,79.08210037231446,0,85.06642645443159,83.29939020318004,81.49318260207909,59.49845006888267,84.84300003051757,88.02903624994408,81.65696381109106
2018-01-03,86.05999755859375,86.51000213623047,85.97000122070312,86.3499984741211,81.11390686035156,26061400,MSFT,85.70299987792968,85.1064998626709,83.83,79.23150032043458,0,85.18867474560125,83.42084212180087,81.60277674117485,61.745709019868,85.1064998626709,87.81860422677751,82.3943954985643
2018-01-04,86.58999633789062,87.66000366210938,86.56999969482422,87.11000061035156,81.82781982421875,21912000,MSFT,85.83099975585938,85.38250007629395,83.99559997558593,79.37760032653809,0,85.37166268046421,83.5676286485313,81.72670493032676,65.64599698877998,85.38250007629395,87.67956313187942,83.08543702070848
2018-01-05,87.66000366210938,88.41000366210938,87.43000030517578,88.19000244140625,82.84233856201172,23407100,MSFT,86.09800033569336,85.65300025939942,84.18220001220703,79.52360038757324,0,85.64008198872708,83.7514412122734,81.87175573149779,70.28280110665938,85.65300025939942,87.93376736416607,83.37223315463277
2018-01-08,88.19999694824219,88.58000183105469,87.5999984741211,88.27999877929688,82.9268798828125,22113000,MSFT,86.37600021362304,85.94250030517578,84.37520004272461,79.67420036315917,0,85.89150771838577,83.9314240775107,82.01519227967313,70.63843701069389,85.94250030517578,87.99082952537731,83.89417108497426
2018-01-09,88.6500015258789,88.7300033569336,87.86000061035156,88.22000122070312,82.87052154541016,19484300,MSFT,86.64700012207031,86.14550018310547,84.56440002441406,79.81990036010743,0,86.11327306064864,84.10177917132992,82.15371778013703,70.0366861200586,86.14550018310547,88.25387381183197,84.03712655437897
2018-01-10,87.86000061035156,88.19000244140625,87.41000366210938,87.81999969482422,82.4947738647461,18652200,MSFT,86.88899993896484,86.275,84.64460006713867,79.97410034179687,0,86.27582114439983,84.24940310687818,82.2799019630708,65.99993546630041,86.275,88.46326040384741,84.0867395961526
2018-01-11,88.12999725341797,88.12999725341797,87.23999786376953,88.08000183105469,82.739013671875,17808900,MSFT,87.12600021362304,86.4,84.72840011596679,80.13000038146973,1,86.44765044925744,84.4014147228985,82.40874827314448,67.31852007409127,86.4,88.70367241054451,84.0963275894555
2018-01-12,88.66999816894531,89.77999877929688,88.44999694824219,89.5999984741211,84.1668472290039,24271500,MSFT,87.51399993896484,86.6125,84.8568000793457,80.30450035095215,0,86.74787813784971,84.60761632443462,82.5681138179646,73.73214153681096,86.6125,89.26588585135345,83.95911414864655
2018-01-16,90.0999984741211,90.79000091552734,88.01000213623047,88.3499984741211,82.99263000488281,36599700,MSFT,87.79499969482421,86.79549980163574,84.96020004272461,80.45640029907227,1,86.90046289721715,84.75599109144333,82.695944803868,62.81482652787525,86.79549980163574,89.39490434067814,84.19609526259335
2018-01-17,89.08000183105469,90.27999877929688,88.75,90.13999938964844,84.67408752441406,25621200,MSFT,88.21399993896485,86.9599998474121,85.08199996948242,80.63060028076171,0,87.20899360365355,84.96935958842157,82.8601457081443,69.72735956046255,86.9599998474121,89.95953650939589,83.96046318542832
2018-01-18,89.80000305175781,90.66999816894531,89.66000366210938,90.0999984741211,84.63652038574219,24159700,MSFT,88.58899993896485,87.14599990844727,85.20119995117187,80.80470024108887,0,87.48433016338426,85.17260282807557,83.01948286343044,69.41680821836891,87.14599990844727,90.44091029933391,83.85108951756062
