date,mean,count,score
2018-05-14,0.0,5,0.29292929292929293
2018-05-15,-0.16666666666666666,6,0.2878787878787879
2018-05-16,0.16666666666666666,6,0.29797979797979796
2018-05-17,0.2,5,0.29713804713804715
2018-05-18,0.0,1,0.29292929292929293
2018-05-19,0.0,1,0.29292929292929293
2018-05-21,1.0,1,0.2937710437710438
2018-05-22,0.0,4,0.29292929292929293
2018-05-23,0.3333333333333333,3,0.29545454545454547
2018-05-24,0.3333333333333333,3,0.29545454545454547
2018-05-25,0.3333333333333333,6,0.30303030303030304
2018-05-29,0.0,3,0.29292929292929293
2018-06-01,0.0,2,0.29292929292929293
2018-06-04,0.25,4,0.2962962962962963
2018-06-05,0.3333333333333333,3,0.29545454545454547
2018-06-06,-0.5,6,0.2777777777777778
2018-06-07,0.0,5,0.29292929292929293
2018-06-08,0.5,2,0.2946127946127946
2018-06-10,0.0,1,0.29292929292929293
2018-06-11,0.14285714285714285,7,0.2988215488215488
2018-06-12,0.0,6,0.29292929292929293
2018-06-13,0.0,6,0.29292929292929293
2018-06-14,0.0,3,0.29292929292929293
2018-06-15,0.0,2,0.29292929292929293
2018-06-18,-0.3333333333333333,3,0.2904040404040404
2018-06-19,0.2,5,0.29713804713804715
2018-06-20,0.14285714285714285,7,0.2988215488215488
2018-06-21,0.0,5,0.29292929292929293
2018-06-22,0.0,1,0.29292929292929293
2018-06-23,0.0,1,0.29292929292929293
2018-06-25,-1.0,1,0.29208754208754206
2018-06-26,-0.6666666666666666,3,0.2878787878787879
2018-06-27,-0.3333333333333333,3,0.2904040404040404
2018-06-28,0.2,10,0.30976430976430974
2018-06-29,0.3333333333333333,3,0.29545454545454547
2018-06-30,0.5,2,0.2946127946127946
2018-07-02,0.0,1,0.29292929292929293
2018-07-03,0.3333333333333333,6,0.30303030303030304
2018-07-04,0.0,1,0.29292929292929293
2018-07-05,0.0,2,0.29292929292929293
2018-07-06,0.0,2,0.29292929292929293
2018-07-09,1.0,1,0.2937710437710438
2018-07-10,0.0,5,0.29292929292929293
2018-07-11,0.0,3,0.29292929292929293
2018-07-12,0.0,1,0.29292929292929293
2018-07-13,0.0,2,0.29292929292929293
2018-07-16,-0.09090909090909091,11,0.2836700336700337
2018-07-17,-0.14285714285714285,7,0.28703703703703703
2018-07-18,0.0,5,0.29292929292929293
2018-07-19,0.375,8,0.31313131313131315
2018-07-20,0.6,5,0.3055555555555556
2018-07-21,0.0,1,0.29292929292929293
2018-07-23,0.0,1,0.29292929292929293
2018-07-24,0.0,2,0.29292929292929293
2018-07-25,0.16666666666666666,6,0.29797979797979796
2018-07-26,0.125,8,0.2996632996632997
2018-07-27,0.0,4,0.29292929292929293
2018-07-28,0.0,1,0.29292929292929293
2018-07-29,0.0,2,0.29292929292929293
2018-07-30,-0.2,5,0.2887205387205387
2018-07-31,0.0,2,0.29292929292929293
2018-08-01,-0.5,2,0.29124579124579125
2018-08-02,0.4,5,0.30134680134680136
2018-08-03,0.0,5,0.29292929292929293
2018-08-05,0.0,1,0.29292929292929293
2018-08-06,0.6666666666666666,3,0.29797979797979796
2018-08-07,0.0,8,0.29292929292929293
2018-08-08,0.3333333333333333,3,0.29545454545454547
2018-08-09,0.2,5,0.29713804713804715
2018-08-11,0.0,1,0.29292929292929293
2018-08-13,0.0,5,0.29292929292929293
2018-08-14,-0.6666666666666666,3,0.2878787878787879
2018-08-15,-1.0,1,0.29208754208754206
2018-08-16,0.8571428571428571,7,0.3282828282828283
2018-08-17,0.5,2,0.2946127946127946
2018-08-18,0.0,1,0.29292929292929293
2018-08-21,0.4,5,0.30134680134680136
2018-08-22,0.0,2,0.29292929292929293
2018-08-23,-0.25,4,0.2895622895622896
2018-08-24,-0.3333333333333333,3,0.2904040404040404
2018-08-27,0.5,4,0.2996632996632997
2018-08-28,-0.5,2,0.29124579124579125
2018-08-29,0.1,10,0.30134680134680136
2018-08-31,0.0,1,0.29292929292929293
2018-09-03,-1.0,1,0.29208754208754206
2018-09-04,0.2,5,0.29713804713804715
2018-09-05,0.25,8,0.3063973063973064
2018-09-06,0.0,3,0.29292929292929293
2018-09-07,1.0,1,0.2937710437710438
2018-09-10,0.5,2,0.2946127946127946
2018-09-11,0.16666666666666666,6,0.29797979797979796
2018-09-12,-0.25,4,0.2895622895622896
2018-09-13,0.4,5,0.30134680134680136
2018-09-14,0.3333333333333333,3,0.29545454545454547
2018-09-16,0.0,1,0.29292929292929293
2018-09-17,0.375,8,0.31313131313131315
2018-09-18,-0.2,5,0.2887205387205387
2018-09-19,0.0,2,0.29292929292929293
2018-09-20,0.3333333333333333,6,0.30303030303030304
2018-09-22,0.0,1,0.29292929292929293
2018-09-23,0.0,1,0.29292929292929293
2018-09-24,-0.25,4,0.2895622895622896
2018-09-25,-0.5,6,0.2777777777777778
2018-09-26,0.2,5,0.29713804713804715
2018-09-27,0.2,5,0.29713804713804715
2018-09-28,0.0,1,0.29292929292929293
2018-10-01,0.0,1,0.29292929292929293
2018-10-02,0.45454545454545453,11,0.3392255892255892
2018-10-03,0.3333333333333333,9,0.31565656565656564
2018-10-04,-0.4,5,0.2845117845117845
2018-10-05,-0.5,4,0.28619528619528617
2018-10-06,0.0,1,0.29292929292929293
2018-10-07,0.0,2,0.29292929292929293
2018-10-08,0.0,1,0.29292929292929293
2018-10-09,0.0,5,0.29292929292929293
2018-10-10,0.3333333333333333,6,0.30303030303030304
2018-10-11,-0.5,2,0.29124579124579125
2018-10-12,0.4,5,0.30134680134680136
2018-10-14,1.0,1,0.2937710437710438
2018-10-15,0.25,4,0.2962962962962963
2018-10-16,-0.16666666666666666,6,0.2878787878787879
2018-10-17,-0.25,4,0.2895622895622896
2018-10-18,-0.25,4,0.2895622895622896
2018-10-19,0.0,3,0.29292929292929293
2018-10-22,-0.2,5,0.2887205387205387
2018-10-23,0.125,8,0.2996632996632997
2018-10-24,0.0,3,0.29292929292929293
2018-10-25,0.2727272727272727,11,0.3207070707070707
2018-10-26,-0.18181818181818182,11,0.27441077441077444
2018-10-27,0.0,2,0.29292929292929293
2018-10-29,-0.1111111111111111,9,0.28535353535353536
2018-10-30,0.0,3,0.29292929292929293
2018-10-31,0.4,5,0.30134680134680136
2018-11-01,-0.25,8,0.27946127946127947
2018-11-03,0.0,1,0.29292929292929293
2018-11-05,0.0,6,0.29292929292929293
2018-11-06,0.2222222222222222,9,0.30808080808080807
2018-11-07,-0.6666666666666666,3,0.2878787878787879
2018-11-08,-0.2,5,0.2887205387205387
2018-11-09,0.0,2,0.29292929292929293
2018-11-12,-0.16666666666666666,6,0.2878787878787879
2018-11-13,0.045454545454545456,22,0.3114478114478114
2018-11-14,-0.16666666666666666,6,0.2878787878787879
2018-11-15,0.375,8,0.31313131313131315
2018-11-16,-0.5,2,0.29124579124579125
2018-11-17,0.0,1,0.29292929292929293
2018-11-18,0.0,2,0.29292929292929293
2018-11-19,0.2,5,0.29713804713804715
2018-11-20,0.0,7,0.29292929292929293
2018-11-21,-0.1111111111111111,9,0.28535353535353536
2018-11-22,0.0,4,0.29292929292929293
2018-11-23,-0.14285714285714285,7,0.28703703703703703
2018-11-26,0.6,5,0.3055555555555556
2018-11-27,0.25,4,0.2962962962962963
2018-11-28,0.0,1,0.29292929292929293
2018-11-29,0.5,4,0.2996632996632997
2018-11-30,0.3333333333333333,3,0.29545454545454547
2018-12-02,0.0,1,0.29292929292929293
2018-12-03,0.3333333333333333,6,0.30303030303030304
2018-12-04,0.25,4,0.2962962962962963
2018-12-05,0.0,3,0.29292929292929293
2018-12-06,0.0,6,0.29292929292929293
2018-12-07,0.2,5,0.29713804713804715
2018-12-09,1.0,1,0.2937710437710438
2018-12-11,0.0,4,0.29292929292929293
2018-12-12,-0.16666666666666666,6,0.2878787878787879
2018-12-13,-0.25,4,0.2895622895622896
2018-12-14,0.0,1,0.29292929292929293
2018-12-15,1.0,1,0.2937710437710438
2018-12-16,-0.5,2,0.29124579124579125
2018-12-17,0.0,6,0.29292929292929293
2018-12-18,0.0,4,0.29292929292929293
2018-12-19,0.0,2,0.29292929292929293
2018-12-20,-0.5,2,0.29124579124579125
2018-12-21,0.2,10,0.30976430976430974
2018-12-23,1.0,1,0.2937710437710438
2018-12-24,0.0,1,0.29292929292929293
2018-12-26,1.0,1,0.2937710437710438
2018-12-27,0.5,2,0.2946127946127946
2018-12-29,1.0,2,0.2962962962962963
2018-12-30,0.0,2,0.29292929292929293
2018-12-31,0.0,2,0.29292929292929293
2019-01-01,0.0,1,0.29292929292929293
2019-01-02,0.5,2,0.2946127946127946
2019-01-03,0.0,2,0.29292929292929293
2019-01-04,-1.0,3,0.28535353535353536
2019-01-05,-1.0,1,0.29208754208754206
2019-01-06,0.0,1,0.29292929292929293
2019-01-07,0.5555555555555556,9,0.33080808080808083
2019-01-08,0.3333333333333333,9,0.31565656565656564
2019-01-09,0.14285714285714285,7,0.2988215488215488
2019-01-10,0.14285714285714285,7,0.2988215488215488
2019-01-11,0.5,2,0.2946127946127946
2019-01-14,0.0,5,0.29292929292929293
2019-01-15,0.0,2,0.29292929292929293
2019-01-16,0.16666666666666666,6,0.29797979797979796
2019-01-17,0.0,9,0.29292929292929293
2019-01-18,0.0,1,0.29292929292929293
2019-01-21,0.3333333333333333,3,0.29545454545454547
2019-01-22,-0.25,4,0.2895622895622896
2019-01-23,-1.0,1,0.29208754208754206
2019-01-25,0.0,3,0.29292929292929293
2019-01-26,-1.0,1,0.29208754208754206
2019-01-28,0.3333333333333333,6,0.30303030303030304
2019-01-29,0.5,4,0.2996632996632997
2019-01-30,0.0,8,0.29292929292929293
2019-01-31,-0.2,5,0.2887205387205387
2019-02-01,-0.16666666666666666,6,0.2878787878787879
2019-02-02,-0.5,2,0.29124579124579125
2019-02-04,0.2,5,0.29713804713804715
2019-02-05,0.5,4,0.2996632996632997
2019-02-06,0.0,4,0.29292929292929293
2019-02-07,0.25,4,0.2962962962962963
2019-02-08,-0.09090909090909091,11,0.2836700336700337
2019-02-10,0.0,1,0.29292929292929293
2019-02-11,0.25,8,0.3063973063973064
2019-02-12,0.2,5,0.29713804713804715
2019-02-13,0.0,2,0.29292929292929293
2019-02-14,-0.06666666666666667,15,0.2803030303030303
2019-02-15,-0.3333333333333333,9,0.2702020202020202
2019-02-16,0.0,1,0.29292929292929293
2019-02-17,0.0,1,0.29292929292929293
2019-02-18,0.0,2,0.29292929292929293
2019-02-19,0.0,4,0.29292929292929293
2019-02-20,0.0,4,0.29292929292929293
2019-02-22,0.2,5,0.29713804713804715
2019-02-24,-0.5,2,0.29124579124579125
2019-02-25,0.3333333333333333,3,0.29545454545454547
2019-02-26,0.4,5,0.30134680134680136
2019-02-27,0.3333333333333333,6,0.30303030303030304
2019-02-28,0.0,4,0.29292929292929293
2019-03-01,0.16666666666666666,6,0.29797979797979796
2019-03-04,0.0,2,0.29292929292929293
2019-03-05,-0.2,5,0.2887205387205387
2019-03-06,0.0,5,0.29292929292929293
2019-03-08,0.16666666666666666,6,0.29797979797979796
2019-03-12,0.0,5,0.29292929292929293
2019-03-13,0.2,5,0.29713804713804715
2019-03-14,0.5,2,0.2946127946127946
2019-03-17,0.0,1,0.29292929292929293
2019-03-18,-0.3333333333333333,3,0.2904040404040404
2019-03-19,-0.2,5,0.2887205387205387
2019-03-20,-0.25,4,0.2895622895622896
2019-03-21,0.3333333333333333,6,0.30303030303030304
2019-03-25,0.2857142857142857,7,0.3047138047138047
2019-03-26,0.3333333333333333,3,0.29545454545454547
2019-03-27,0.0,4,0.29292929292929293
2019-03-28,0.0,3,0.29292929292929293
2019-03-29,-1.0,1,0.29208754208754206
2019-04-01,0.5,2,0.2946127946127946
2019-04-02,0.0,3,0.29292929292929293
2019-04-03,0.0,8,0.29292929292929293
2019-04-04,0.4,5,0.30134680134680136
2019-04-05,1.0,1,0.2937710437710438
2019-04-06,0.0,1,0.29292929292929293
2019-04-07,-1.0,1,0.29208754208754206
2019-04-08,-0.3333333333333333,3,0.2904040404040404
2019-04-09,0.0,4,0.29292929292929293
2019-04-10,0.6,5,0.3055555555555556
2019-04-11,0.2727272727272727,11,0.3207070707070707
2019-04-12,0.1111111111111111,9,0.3005050505050505
2019-04-15,0.0,5,0.29292929292929293
2019-04-16,0.0,5,0.29292929292929293
2019-04-17,1.0,2,0.2962962962962963
2019-04-18,0.16666666666666666,6,0.29797979797979796
2019-04-22,-0.25,4,0.2895622895622896
2019-04-23,0.0,9,0.29292929292929293
2019-04-24,0.16666666666666666,6,0.29797979797979796
2019-04-25,0.125,8,0.2996632996632997
2019-04-26,0.42857142857142855,7,0.3106060606060606
2019-04-27,0.0,1,0.29292929292929293
2019-04-29,-0.5,2,0.29124579124579125
2019-04-30,-0.6666666666666666,6,0.2727272727272727
2019-05-01,-0.3333333333333333,3,0.2904040404040404
2019-05-02,0.25,4,0.2962962962962963
2019-05-03,0.125,8,0.2996632996632997
2019-05-05,0.0,1,0.29292929292929293
2019-05-06,0.5,2,0.2946127946127946
2019-05-07,0.0,7,0.29292929292929293
2019-05-08,-1.0,1,0.29208754208754206
2019-05-09,0.14285714285714285,7,0.2988215488215488
2019-05-10,0.3333333333333333,3,0.29545454545454547
2019-05-11,-1.0,1,0.29208754208754206
2019-05-13,0.0,5,0.29292929292929293
2019-05-14,0.0,5,0.29292929292929293
2019-05-15,-0.2,5,0.2887205387205387
2019-05-16,-0.3333333333333333,3,0.2904040404040404
2019-05-17,0.5,2,0.2946127946127946
2019-05-20,-0.5,4,0.28619528619528617
2019-05-21,-0.25,4,0.2895622895622896
2019-05-22,-0.2,5,0.2887205387205387
2019-05-23,0.2,5,0.29713804713804715
2019-05-24,0.2,5,0.29713804713804715
2019-05-27,0.0,1,0.29292929292929293
2019-05-28,-0.3333333333333333,6,0.2828282828282828
2019-05-29,-0.3333333333333333,6,0.2828282828282828
2019-05-30,0.4,5,0.30134680134680136
2019-05-31,0.0,2,0.29292929292929293
2019-06-03,-0.4,5,0.2845117845117845
2019-06-04,0.5,2,0.2946127946127946
2019-06-05,0.2,5,0.29713804713804715
2019-06-06,0.0,1,0.29292929292929293
2019-06-07,0.0,1,0.29292929292929293
2019-06-10,0.5,2,0.2946127946127946
2019-06-11,0.0,1,0.29292929292929293
2019-06-17,0.0,1,0.29292929292929293
2019-06-18,0.0,3,0.29292929292929293
2019-06-19,0.0,2,0.29292929292929293
2019-06-20,0.5,4,0.2996632996632997
2019-06-21,-0.5,2,0.29124579124579125
2019-06-23,0.0,2,0.29292929292929293
2019-06-24,-0.2,5,0.2887205387205387
2019-06-25,0.6666666666666666,3,0.29797979797979796
2019-06-26,0.5,4,0.2996632996632997
2019-06-27,0.16666666666666666,6,0.29797979797979796
2019-06-28,0.4,5,0.30134680134680136
2019-06-29,0.0,1,0.29292929292929293
2019-06-30,0.0,1,0.29292929292929293
2019-07-01,0.0,2,0.29292929292929293
2019-07-02,-0.3333333333333333,6,0.2828282828282828
2019-07-03,-0.25,4,0.2895622895622896
2019-07-04,-0.3333333333333333,3,0.2904040404040404
2019-07-05,-0.25,4,0.2895622895622896
2019-07-06,0.0,1,0.29292929292929293
2019-07-08,0.0,3,0.29292929292929293
2019-07-09,0.0,10,0.29292929292929293
2019-07-10,0.3333333333333333,6,0.30303030303030304
2019-07-11,-0.2727272727272727,11,0.26515151515151514
2019-07-12,-0.4,5,0.2845117845117845
2019-07-14,0.0,1,0.29292929292929293
2019-07-15,-0.1,10,0.2845117845117845
2019-07-16,0.25,8,0.3063973063973064
2019-07-17,0.0,17,0.29292929292929293
2019-07-18,0.2,10,0.30976430976430974
2019-07-19,-0.25,4,0.2895622895622896
2019-07-22,0.6153846153846154,13,0.38047138047138046
2019-07-23,-0.08333333333333333,12,0.2828282828282828
2019-07-24,-0.2,10,0.2760942760942761
2019-07-25,-0.25,4,0.2895622895622896
2019-07-26,-0.36363636363636365,11,0.2558922558922559
2019-07-29,-0.4444444444444444,9,0.26262626262626265
2019-07-30,-0.2222222222222222,9,0.2777777777777778
2019-07-31,0.3333333333333333,3,0.29545454545454547
2019-08-01,0.0,8,0.29292929292929293
2019-08-02,0.0,9,0.29292929292929293
2019-08-03,0.0,1,0.29292929292929293
2019-08-05,0.4,5,0.30134680134680136
2019-08-06,0.09090909090909091,11,0.3021885521885522
2019-08-07,0.0,5,0.29292929292929293
2019-08-08,-0.3333333333333333,3,0.2904040404040404
2019-08-12,-0.42857142857142855,7,0.27525252525252525
2019-08-13,-0.2,5,0.2887205387205387
2019-08-14,0.0,4,0.29292929292929293
2019-08-15,0.0,4,0.29292929292929293
2019-08-16,0.0,2,0.29292929292929293
2019-08-19,0.0,4,0.29292929292929293
2019-08-20,0.0,5,0.29292929292929293
2019-08-21,0.3333333333333333,6,0.30303030303030304
2019-08-22,0.0,6,0.29292929292929293
2019-08-23,-0.23809523809523808,21,0.20454545454545453
2019-08-24,0.0,4,0.29292929292929293
2019-08-25,-0.5714285714285714,7,0.26936026936026936
2019-08-26,0.15384615384615385,13,0.3148148148148148
2019-08-27,0.1,10,0.30134680134680136
2019-08-28,-0.3333333333333333,9,0.2702020202020202
2019-08-29,-0.3333333333333333,6,0.2828282828282828
2019-08-30,-0.2,5,0.2887205387205387
2019-09-02,-0.5,4,0.28619528619528617
2019-09-03,-0.16666666666666666,6,0.2878787878787879
2019-09-04,0.16666666666666666,6,0.29797979797979796
2019-09-05,-0.3333333333333333,6,0.2828282828282828
2019-09-06,0.0,5,0.29292929292929293
2019-09-07,0.0,3,0.29292929292929293
2019-09-09,0.0,15,0.29292929292929293
2019-09-10,-0.07692307692307693,13,0.281986531986532
2019-09-11,0.18181818181818182,11,0.3114478114478114
2019-09-12,0.25,4,0.2962962962962963
2019-09-13,0.0,9,0.29292929292929293
2019-09-16,-0.2,5,0.2887205387205387
2019-09-17,-0.1111111111111111,9,0.28535353535353536
2019-09-18,-0.2777777777777778,18,0.21717171717171718
2019-09-19,-0.08333333333333333,12,0.2828282828282828
2019-09-20,-0.2,5,0.2887205387205387
2019-09-22,0.0,2,0.29292929292929293
2019-09-23,0.0,4,0.29292929292929293
2019-09-24,-0.25,4,0.2895622895622896
2019-09-25,0.2222222222222222,9,0.30808080808080807
2019-09-26,-0.14285714285714285,7,0.28703703703703703
2019-09-27,-0.5,4,0.28619528619528617
2019-09-30,0.16666666666666666,6,0.29797979797979796
2019-10-01,-0.4,10,0.25925925925925924
2019-10-02,0.14285714285714285,7,0.2988215488215488
2019-10-03,0.0,4,0.29292929292929293
2019-10-04,0.0,5,0.29292929292929293
2019-10-07,0.0,6,0.29292929292929293
2019-10-08,-0.2,10,0.2760942760942761
2019-10-09,-0.4444444444444444,9,0.26262626262626265
2019-10-10,0.0,5,0.29292929292929293
2019-10-11,0.0,2,0.29292929292929293
2019-10-14,0.0,1,0.29292929292929293
2019-10-15,0.2,5,0.29713804713804715
2019-10-16,-0.25,4,0.2895622895622896
2019-10-17,0.0,5,0.29292929292929293
2019-10-18,0.3333333333333333,3,0.29545454545454547
2019-10-21,1.0,3,0.3005050505050505
2019-10-22,0.0,4,0.29292929292929293
2019-10-23,0.16666666666666666,6,0.29797979797979796
2019-10-24,-0.3,10,0.2676767676767677
2019-10-25,0.0,11,0.29292929292929293
2019-10-28,0.4166666666666667,12,0.3434343434343434
2019-10-29,-0.2,10,0.2760942760942761
2019-10-30,-0.16666666666666666,6,0.2878787878787879
2019-10-31,0.25,4,0.2962962962962963
2019-11-01,-0.5,4,0.28619528619528617
2019-11-04,0.0,4,0.29292929292929293
2019-11-05,0.16666666666666666,6,0.29797979797979796
2019-11-06,-0.18181818181818182,11,0.27441077441077444
2019-11-07,0.4,5,0.30134680134680136
2019-11-08,0.14285714285714285,7,0.2988215488215488
2019-11-10,1.0,1,0.2937710437710438
2019-11-11,-0.14285714285714285,7,0.28703703703703703
2019-11-12,0.3333333333333333,3,0.29545454545454547
2019-11-13,-0.2,5,0.2887205387205387
2019-11-14,-0.4,10,0.25925925925925924
2019-11-15,-0.5833333333333334,12,0.2222222222222222
2019-11-17,1.0,1,0.2937710437710438
2019-11-18,0.0,8,0.29292929292929293
2019-11-19,0.125,8,0.2996632996632997
2019-11-20,0.25,4,0.2962962962962963
2019-11-21,0.14285714285714285,7,0.2988215488215488
2019-11-22,-0.4,5,0.2845117845117845
2019-11-23,-0.5,4,0.28619528619528617
2019-11-24,0.0,1,0.29292929292929293
2019-11-25,-0.25,8,0.27946127946127947
2019-11-26,-0.4,5,0.2845117845117845
2019-11-27,-0.16666666666666666,6,0.2878787878787879
2019-11-28,0.25,12,0.3232323232323232
2019-11-29,-0.1,10,0.2845117845117845
2019-11-30,0.0,3,0.29292929292929293
2019-12-01,0.0,4,0.29292929292929293
2019-12-02,-0.2,5,0.2887205387205387
2019-12-03,0.5555555555555556,9,0.33080808080808083
2019-12-04,-0.625,8,0.25925925925925924
2019-12-05,-0.5,6,0.2777777777777778
2019-12-06,0.0,5,0.29292929292929293
2019-12-07,0.0,1,0.29292929292929293
2019-12-08,1.0,1,0.2937710437710438
2019-12-09,-0.14285714285714285,7,0.28703703703703703
2019-12-10,0.0,10,0.29292929292929293
2019-12-11,-0.16666666666666666,6,0.2878787878787879
2019-12-12,0.0,4,0.29292929292929293
2019-12-13,0.0,2,0.29292929292929293
2019-12-16,0.0,3,0.29292929292929293
2019-12-17,0.5,2,0.2946127946127946
2019-12-18,0.25,4,0.2962962962962963
2019-12-19,-0.14285714285714285,7,0.28703703703703703
2019-12-20,0.0,5,0.29292929292929293
2019-12-23,-0.16666666666666666,6,0.2878787878787879
2019-12-24,0.0,1,0.29292929292929293
2019-12-25,1.0,3,0.3005050505050505
2019-12-26,0.75,8,0.3333333333333333
2019-12-27,0.42857142857142855,7,0.3106060606060606
2019-12-28,0.0,2,0.29292929292929293
2019-12-30,0.0,5,0.29292929292929293
2020-01-02,0.0,6,0.29292929292929293
2020-01-05,0.0,4,0.29292929292929293
2020-01-06,0.25,12,0.3232323232323232
2020-01-07,0.16666666666666666,6,0.29797979797979796
2020-01-08,0.0,6,0.29292929292929293
2020-01-09,-0.25,8,0.27946127946127947
2020-01-10,0.0,5,0.29292929292929293
2020-01-11,-1.0,1,0.29208754208754206
2020-01-12,0.0,6,0.29292929292929293
2020-01-13,-0.14285714285714285,7,0.28703703703703703
2020-01-14,-0.125,8,0.28619528619528617
2020-01-15,-0.25,8,0.27946127946127947
2020-01-16,0.0,16,0.29292929292929293
2020-01-17,-0.16666666666666666,12,0.2727272727272727
2020-01-20,0.0,7,0.29292929292929293
2020-01-21,0.0,3,0.29292929292929293
2020-01-22,-0.05555555555555555,18,0.2777777777777778
2020-01-23,-0.3333333333333333,9,0.2702020202020202
2020-01-24,-0.3333333333333333,12,0.25252525252525254
2020-01-27,-0.2,5,0.2887205387205387
