date,mean,count,score
2018-08-27,0.5,2,0.34636118598382754
2018-08-28,0.0,2,0.3450134770889488
2018-08-29,-0.5,2,0.3436657681940701
2018-08-30,0.5,2,0.34636118598382754
2018-08-31,0.5,2,0.34636118598382754
2018-09-01,0.0,2,0.3450134770889488
2018-09-04,0.0,4,0.3450134770889488
2018-09-05,0.0,2,0.3450134770889488
2018-09-06,1.0,1,0.34568733153638814
2018-09-07,-1.0,1,0.34433962264150947
2018-09-08,0.0,1,0.3450134770889488
2018-09-10,-1.0,1,0.34433962264150947
2018-09-11,0.0,2,0.3450134770889488
2018-09-12,0.0,2,0.3450134770889488
2018-09-13,0.6,5,0.3551212938005391
2018-09-17,1.0,1,0.34568733153638814
2018-09-18,0.0,3,0.3450134770889488
2018-09-19,0.0,4,0.3450134770889488
2018-09-20,0.0,4,0.3450134770889488
2018-09-21,0.0,1,0.3450134770889488
2018-09-24,0.25,4,0.3477088948787062
2018-09-25,0.0,4,0.3450134770889488
2018-09-26,0.16666666666666666,6,0.34905660377358494
2018-09-27,0.0,1,0.3450134770889488
2018-10-01,0.25,4,0.3477088948787062
2018-10-02,1.0,1,0.34568733153638814
2018-10-03,1.0,1,0.34568733153638814
2018-10-04,-0.16666666666666666,6,0.34097035040431267
2018-10-05,1.0,1,0.34568733153638814
2018-10-08,0.6666666666666666,3,0.34905660377358494
2018-10-09,1.0,1,0.34568733153638814
2018-10-10,0.0,6,0.3450134770889488
2018-10-11,0.0,6,0.3450134770889488
2018-10-12,0.3333333333333333,6,0.353099730458221
2018-10-15,0.25,8,0.3557951482479785
2018-10-16,0.0,9,0.3450134770889488
2018-10-17,0.5,2,0.34636118598382754
2018-10-18,-0.5,4,0.339622641509434
2018-10-21,0.0,1,0.3450134770889488
2018-10-22,-0.5,2,0.3436657681940701
2018-10-23,0.0,4,0.3450134770889488
2018-10-24,0.2,5,0.34838274932614555
2018-10-25,0.36363636363636365,11,0.37466307277628036
2018-10-26,-0.6666666666666666,3,0.34097035040431267
2018-10-27,0.0,1,0.3450134770889488
2018-10-29,0.0,8,0.3450134770889488
2018-10-30,-0.5,2,0.3436657681940701
2018-10-31,1.0,1,0.34568733153638814
2018-11-01,-0.5,2,0.3436657681940701
2018-11-03,0.0,1,0.3450134770889488
2018-11-05,0.0,1,0.3450134770889488
2018-11-06,0.0,4,0.3450134770889488
2018-11-07,0.0,2,0.3450134770889488
2018-11-08,0.0,2,0.3450134770889488
2018-11-09,0.0,1,0.3450134770889488
2018-11-10,0.0,2,0.3450134770889488
2018-11-12,0.0,3,0.3450134770889488
2018-11-13,0.0,4,0.3450134770889488
2018-11-14,0.0,2,0.3450134770889488
2018-11-15,0.25,4,0.3477088948787062
2018-11-17,-1.0,1,0.34433962264150947
2018-11-19,-0.3333333333333333,3,0.34299191374663074
2018-11-20,0.0,2,0.3450134770889488
2018-11-21,0.0,6,0.3450134770889488
2018-11-26,0.14285714285714285,7,0.3497304582210243
2018-11-27,0.25,4,0.3477088948787062
2018-11-28,-0.6666666666666666,3,0.34097035040431267
2018-11-29,0.25,4,0.3477088948787062
2018-11-30,0.16666666666666666,6,0.34905660377358494
2018-12-02,0.0,1,0.3450134770889488
2018-12-03,0.0,2,0.3450134770889488
2018-12-04,0.2,5,0.34838274932614555
2018-12-05,0.75,4,0.353099730458221
2018-12-06,0.0,4,0.3450134770889488
2018-12-07,-0.3333333333333333,3,0.34299191374663074
2018-12-11,0.0,2,0.3450134770889488
2018-12-12,0.0,1,0.3450134770889488
2018-12-13,0.0,1,0.3450134770889488
2018-12-17,-0.25,4,0.3423180592991914
2018-12-18,0.0,1,0.3450134770889488
2018-12-19,0.0,3,0.3450134770889488
2018-12-20,0.0,3,0.3450134770889488
2018-12-21,1.0,1,0.34568733153638814
2018-12-23,0.0,1,0.3450134770889488
2018-12-24,-0.6666666666666666,3,0.34097035040431267
2018-12-26,0.0,1,0.3450134770889488
2018-12-30,0.0,1,0.3450134770889488
2018-12-31,-1.0,1,0.34433962264150947
2019-01-01,1.0,1,0.34568733153638814
2019-01-02,0.0,2,0.3450134770889488
2019-01-03,0.0,1,0.3450134770889488
2019-01-04,-1.0,1,0.34433962264150947
2019-01-07,1.0,5,0.3618598382749326
2019-01-08,0.0,3,0.3450134770889488
2019-01-09,0.16666666666666666,6,0.34905660377358494
2019-01-10,-0.3333333333333333,3,0.34299191374663074
2019-01-14,0.0,2,0.3450134770889488
2019-01-15,0.0,6,0.3450134770889488
2019-01-16,0.0,2,0.3450134770889488
2019-01-17,0.6,5,0.3551212938005391
2019-01-18,0.3333333333333333,3,0.3470350404312669
2019-01-21,0.2,5,0.34838274932614555
2019-01-22,0.0,3,0.3450134770889488
2019-01-24,-1.0,1,0.34433962264150947
2019-01-28,0.0,3,0.3450134770889488
2019-01-29,0.3333333333333333,3,0.3470350404312669
2019-01-30,0.0,3,0.3450134770889488
2019-01-31,0.16666666666666666,6,0.34905660377358494
2019-02-01,0.3333333333333333,3,0.3470350404312669
2019-02-04,0.0,3,0.3450134770889488
2019-02-05,1.0,1,0.34568733153638814
2019-02-06,0.5,2,0.34636118598382754
2019-02-07,0.5,2,0.34636118598382754
2019-02-12,-0.25,4,0.3423180592991914
2019-02-13,0.0,1,0.3450134770889488
2019-02-14,0.0,2,0.3450134770889488
2019-02-15,1.0,1,0.34568733153638814
2019-02-19,-0.5,2,0.3436657681940701
2019-02-20,0.3333333333333333,3,0.3470350404312669
2019-02-21,0.0,3,0.3450134770889488
2019-02-22,0.0,2,0.3450134770889488
2019-02-23,0.0,1,0.3450134770889488
2019-02-26,0.5,2,0.34636118598382754
2019-02-27,0.3333333333333333,3,0.3470350404312669
2019-02-28,0.3333333333333333,3,0.3470350404312669
2019-03-01,1.0,1,0.34568733153638814
2019-03-04,0.0,4,0.3450134770889488
2019-03-05,0.0,1,0.3450134770889488
2019-03-06,1.0,1,0.34568733153638814
2019-03-07,0.25,4,0.3477088948787062
2019-03-08,0.14285714285714285,7,0.3497304582210243
2019-03-11,1.0,1,0.34568733153638814
2019-03-12,0.5,2,0.34636118598382754
2019-03-14,0.0,3,0.3450134770889488
2019-03-15,0.0,1,0.3450134770889488
2019-03-18,0.0,2,0.3450134770889488
2019-03-19,0.0,5,0.3450134770889488
2019-03-20,-0.3333333333333333,3,0.34299191374663074
2019-03-21,0.5,2,0.34636118598382754
2019-03-25,-0.5,2,0.3436657681940701
2019-03-26,0.3333333333333333,3,0.3470350404312669
2019-03-27,-0.5,2,0.3436657681940701
2019-03-28,-1.0,1,0.34433962264150947
2019-04-01,0.25,4,0.3477088948787062
2019-04-02,0.0,4,0.3450134770889488
2019-04-03,0.5,4,0.3504043126684636
2019-04-05,1.0,1,0.34568733153638814
2019-04-07,-1.0,1,0.34433962264150947
2019-04-08,0.0,1,0.3450134770889488
2019-04-10,0.0,3,0.3450134770889488
2019-04-12,0.0,1,0.3450134770889488
2019-04-13,1.0,1,0.34568733153638814
2019-04-15,0.0,3,0.3450134770889488
2019-04-16,0.0,1,0.3450134770889488
2019-04-17,1.0,2,0.3477088948787062
2019-04-18,0.0,1,0.3450134770889488
2019-04-22,-0.3333333333333333,3,0.34299191374663074
2019-04-23,0.2,5,0.34838274932614555
2019-04-24,0.16666666666666666,6,0.34905660377358494
2019-04-25,-0.14285714285714285,7,0.34029649595687333
2019-04-26,1.0,1,0.34568733153638814
2019-04-29,-1.0,1,0.34433962264150947
2019-04-30,0.0,4,0.3450134770889488
2019-05-01,0.5,2,0.34636118598382754
2019-05-02,0.75,4,0.353099730458221
2019-05-03,0.0,1,0.3450134770889488
2019-05-05,0.0,1,0.3450134770889488
2019-05-06,-0.14285714285714285,7,0.34029649595687333
2019-05-07,-1.0,2,0.3423180592991914
2019-05-08,0.0,1,0.3450134770889488
2019-05-09,0.0,2,0.3450134770889488
2019-05-13,0.0,2,0.3450134770889488
2019-05-14,0.0,2,0.3450134770889488
2019-05-15,0.0,7,0.3450134770889488
2019-05-16,0.0,4,0.3450134770889488
2019-05-20,0.6666666666666666,3,0.34905660377358494
2019-05-21,0.0,2,0.3450134770889488
2019-05-22,0.0,2,0.3450134770889488
2019-05-23,0.5,2,0.34636118598382754
2019-05-27,0.0,1,0.3450134770889488
2019-05-28,-0.16666666666666666,6,0.34097035040431267
2019-05-29,0.0,2,0.3450134770889488
2019-05-30,0.0,4,0.3450134770889488
2019-05-31,-0.2,5,0.34164420485175206
2019-06-01,1.0,1,0.34568733153638814
2019-06-03,0.0,2,0.3450134770889488
2019-06-04,1.0,2,0.3477088948787062
2019-06-05,-1.0,1,0.34433962264150947
2019-06-06,0.0,4,0.3450134770889488
2019-06-11,0.0,1,0.3450134770889488
2019-06-12,1.0,1,0.34568733153638814
2019-06-17,0.3333333333333333,3,0.3470350404312669
2019-06-18,0.0,1,0.3450134770889488
2019-06-19,0.0,3,0.3450134770889488
2019-06-20,1.0,2,0.3477088948787062
2019-06-24,0.0,1,0.3450134770889488
2019-06-25,0.0,1,0.3450134770889488
2019-06-26,0.0,5,0.3450134770889488
2019-06-27,0.2,5,0.34838274932614555
2019-06-28,0.3333333333333333,3,0.3470350404312669
2019-07-01,0.0,1,0.3450134770889488
2019-07-02,0.0,1,0.3450134770889488
2019-07-03,0.0,2,0.3450134770889488
2019-07-06,0.0,1,0.3450134770889488
2019-07-09,0.25,4,0.3477088948787062
2019-07-10,0.125,8,0.3504043126684636
2019-07-11,1.0,1,0.34568733153638814
2019-07-15,0.4166666666666667,12,0.38544474393531
2019-07-16,0.0,4,0.3450134770889488
2019-07-17,0.2,5,0.34838274932614555
2019-07-18,0.3333333333333333,6,0.353099730458221
2019-07-19,0.4666666666666667,15,0.41576819407008087
2019-07-20,0.0,1,0.3450134770889488
2019-07-21,0.0,1,0.3450134770889488
2019-07-22,0.6,10,0.38544474393531
2019-07-23,-0.3333333333333333,3,0.34299191374663074
2019-07-24,0.0,6,0.3450134770889488
2019-07-26,0.25,4,0.3477088948787062
2019-07-29,0.0,4,0.3450134770889488
2019-07-30,-0.2,5,0.34164420485175206
2019-07-31,0.0,2,0.3450134770889488
2019-08-01,0.1111111111111111,9,0.351078167115903
2019-08-02,-0.5,2,0.3436657681940701
2019-08-05,1.0,1,0.34568733153638814
2019-08-06,0.2857142857142857,7,0.35444743935309975
2019-08-07,0.0,1,0.3450134770889488
2019-08-08,0.25,4,0.3477088948787062
2019-08-12,-0.3333333333333333,3,0.34299191374663074
2019-08-13,0.3333333333333333,3,0.3470350404312669
2019-08-14,0.0,4,0.3450134770889488
2019-08-16,1.0,1,0.34568733153638814
2019-08-19,0.25,4,0.3477088948787062
2019-08-20,0.14285714285714285,7,0.3497304582210243
2019-08-21,0.3333333333333333,3,0.3470350404312669
2019-08-22,0.0,1,0.3450134770889488
2019-08-23,0.0,1,0.3450134770889488
2019-08-26,0.0,2,0.3450134770889488
2019-08-27,0.3333333333333333,6,0.353099730458221
2019-08-28,0.6,5,0.3551212938005391
2019-08-29,0.6666666666666666,6,0.3611859838274933
2019-08-30,0.0,2,0.3450134770889488
2019-09-04,0.0,1,0.3450134770889488
2019-09-05,0.125,8,0.3504043126684636
2019-09-06,0.0,4,0.3450134770889488
2019-09-09,-0.18181818181818182,11,0.33018867924528306
2019-09-10,0.25,4,0.3477088948787062
2019-09-11,0.0,2,0.3450134770889488
2019-09-12,0.5,2,0.34636118598382754
2019-09-13,0.0,4,0.3450134770889488
2019-09-16,-0.5,2,0.3436657681940701
2019-09-17,0.5,2,0.34636118598382754
2019-09-18,0.0,6,0.3450134770889488
2019-09-19,0.4444444444444444,18,0.4420485175202157
2019-09-20,0.0,1,0.3450134770889488
2019-09-23,-0.3333333333333333,3,0.34299191374663074
2019-09-24,-0.5,2,0.3436657681940701
2019-09-25,0.0,4,0.3450134770889488
2019-09-26,0.0,5,0.3450134770889488
2019-09-27,-1.0,2,0.3423180592991914
2019-09-30,0.8,10,0.39892183288409705
2019-10-01,0.0,3,0.3450134770889488
2019-10-02,0.3333333333333333,3,0.3470350404312669
2019-10-03,0.0,7,0.3450134770889488
2019-10-04,0.0,8,0.3450134770889488
2019-10-06,0.5,2,0.34636118598382754
2019-10-07,-0.3333333333333333,3,0.34299191374663074
2019-10-08,0.0,5,0.3450134770889488
2019-10-09,0.5714285714285714,7,0.3638814016172507
2019-10-10,0.0,2,0.3450134770889488
2019-10-11,0.0,1,0.3450134770889488
2019-10-15,0.16666666666666666,6,0.34905660377358494
2019-10-16,-0.42857142857142855,7,0.3308625336927224
2019-10-17,0.5,2,0.34636118598382754
2019-10-18,-0.3333333333333333,9,0.32681940700808626
2019-10-20,0.0,1,0.3450134770889488
2019-10-21,0.2222222222222222,18,0.39353099730458224
2019-10-22,0.16666666666666666,6,0.34905660377358494
2019-10-23,0.0,7,0.3450134770889488
2019-10-24,0.10344827586206896,29,0.4036388140161725
2019-10-25,-0.18181818181818182,11,0.33018867924528306
2019-10-26,0.0,1,0.3450134770889488
2019-10-27,0.0,1,0.3450134770889488
2019-10-28,0.5263157894736842,19,0.4730458221024259
2019-10-29,-0.2,10,0.33153638814016173
2019-10-30,0.4,5,0.35175202156334234
2019-10-31,0.0,2,0.3450134770889488
2019-11-01,0.0,2,0.3450134770889488
2019-11-03,-0.5,2,0.3436657681940701
2019-11-04,-0.125,8,0.339622641509434
2019-11-05,0.0,3,0.3450134770889488
2019-11-06,-0.2,5,0.34164420485175206
2019-11-07,0.0,1,0.3450134770889488
2019-11-08,0.0,7,0.3450134770889488
2019-11-09,0.0,1,0.3450134770889488
2019-11-11,0.0,8,0.3450134770889488
2019-11-12,0.0,3,0.3450134770889488
2019-11-13,0.0,1,0.3450134770889488
2019-11-14,-0.6666666666666666,3,0.34097035040431267
2019-11-15,-0.6,5,0.3349056603773585
2019-11-16,0.0,1,0.3450134770889488
2019-11-18,0.6666666666666666,3,0.34905660377358494
2019-11-19,0.375,8,0.3611859838274933
2019-11-20,1.0,1,0.34568733153638814
2019-11-21,0.16666666666666666,6,0.34905660377358494
2019-11-22,-1.0,1,0.34433962264150947
2019-11-23,-0.6666666666666666,3,0.34097035040431267
2019-11-25,0.4,5,0.35175202156334234
2019-11-26,0.0,3,0.3450134770889488
2019-11-27,0.0,1,0.3450134770889488
2019-11-28,-0.5,2,0.3436657681940701
2019-11-29,0.0,1,0.3450134770889488
2019-12-02,0.0,2,0.3450134770889488
2019-12-03,-0.25,4,0.3423180592991914
2019-12-04,0.0,2,0.3450134770889488
2019-12-05,-0.3333333333333333,3,0.34299191374663074
2019-12-06,0.0,2,0.3450134770889488
2019-12-08,1.0,1,0.34568733153638814
2019-12-09,-0.14285714285714285,7,0.34029649595687333
2019-12-10,0.0,5,0.3450134770889488
2019-12-11,0.0,3,0.3450134770889488
2019-12-12,0.0,2,0.3450134770889488
2019-12-13,0.0,4,0.3450134770889488
2019-12-16,0.0,2,0.3450134770889488
2019-12-17,-0.4,5,0.33827493261455527
2019-12-18,0.2,5,0.34838274932614555
2019-12-19,0.3333333333333333,3,0.3470350404312669
2019-12-20,0.0,5,0.3450134770889488
2019-12-23,0.2,5,0.34838274932614555
2019-12-24,0.3333333333333333,3,0.3470350404312669
2019-12-27,0.0,1,0.3450134770889488
2019-12-30,-0.42857142857142855,7,0.3308625336927224
2019-12-31,1.0,1,0.34568733153638814
2020-01-02,0.4,5,0.35175202156334234
2020-01-03,-0.5,2,0.3436657681940701
2020-01-06,0.0,5,0.3450134770889488
2020-01-07,-0.4,5,0.33827493261455527
2020-01-08,0.0,3,0.3450134770889488
2020-01-09,0.3,10,0.3652291105121294
2020-01-10,0.25,4,0.3477088948787062
2020-01-11,1.0,1,0.34568733153638814
2020-01-12,0.0,1,0.3450134770889488
2020-01-13,0.1111111111111111,9,0.351078167115903
2020-01-14,0.09090909090909091,11,0.3524258760107817
2020-01-16,0.125,16,0.3665768194070081
2020-01-17,0.0,7,0.3450134770889488
2020-01-19,0.0,1,0.3450134770889488
2020-01-20,0.0,4,0.3450134770889488
2020-01-21,-0.25,4,0.3423180592991914
2020-01-22,0.0,4,0.3450134770889488
2020-01-23,-0.2,5,0.34164420485175206
2020-01-24,-0.25,4,0.3423180592991914
2020-01-25,0.0,1,0.3450134770889488
2020-01-27,-0.8888888888888888,9,0.29649595687331537
2020-01-28,0.5,2,0.34636118598382754
2020-01-29,0.4,10,0.37196765498652296
2020-01-30,-0.2727272727272727,11,0.3227762803234501
2020-01-31,0.5714285714285714,7,0.3638814016172507
2020-02-01,0.0,1,0.3450134770889488
2020-02-03,0.3333333333333333,6,0.353099730458221
2020-02-04,0.25,8,0.3557951482479785
2020-02-05,0.0,3,0.3450134770889488
2020-02-06,0.5,4,0.3504043126684636
2020-02-07,0.0,2,0.3450134770889488
2020-02-10,0.2857142857142857,7,0.35444743935309975
2020-02-11,0.09090909090909091,11,0.3524258760107817
2020-02-12,-0.5,4,0.339622641509434
2020-02-13,0.0,11,0.3450134770889488
2020-02-14,0.0,3,0.3450134770889488
2020-02-17,-0.3333333333333333,6,0.3369272237196766
2020-02-18,0.2,5,0.34838274932614555
2020-02-20,-0.375,8,0.3288409703504043
2020-02-21,-0.3,10,0.3247978436657682
2020-02-24,0.14285714285714285,7,0.3497304582210243
2020-02-25,0.0,5,0.3450134770889488
2020-02-26,-0.2857142857142857,7,0.33557951482479786
2020-02-27,-0.2727272727272727,22,0.2560646900269542
2020-02-28,-0.25,12,0.3207547169811321
2020-02-29,1.0,1,0.34568733153638814
2020-03-01,-1.0,1,0.34433962264150947
2020-03-02,0.0,3,0.3450134770889488
2020-03-03,-0.16666666666666666,6,0.34097035040431267
2020-03-04,0.3333333333333333,6,0.353099730458221
2020-03-05,-0.05263157894736842,19,0.3322102425876011
2020-03-06,-0.14285714285714285,7,0.34029649595687333
2020-03-07,0.25,4,0.3477088948787062
2020-03-08,0.0,2,0.3450134770889488
2020-03-09,0.3333333333333333,6,0.353099730458221
2020-03-10,0.2,5,0.34838274932614555
2020-03-11,-0.3333333333333333,6,0.3369272237196766
2020-03-12,0.0,2,0.3450134770889488
2020-03-13,-0.21428571428571427,14,0.316711590296496
2020-03-14,0.0,4,0.3450134770889488
2020-03-15,0.0,3,0.3450134770889488
2020-03-16,-0.5294117647058824,17,0.2419137466307278
2020-03-17,0.0,3,0.3450134770889488
2020-03-18,0.0,5,0.3450134770889488
2020-03-19,0.36363636363636365,11,0.37466307277628036
2020-03-20,0.4,5,0.35175202156334234
2020-03-21,0.0,1,0.3450134770889488
2020-03-23,0.0,3,0.3450134770889488
2020-03-24,-0.5,2,0.3436657681940701
2020-03-25,0.0,2,0.3450134770889488
2020-03-26,0.0,2,0.3450134770889488
2020-03-27,-0.25,4,0.3423180592991914
2020-03-30,0.75,4,0.353099730458221
2020-03-31,-0.08333333333333333,12,0.3369272237196766
2020-04-01,0.5,2,0.34636118598382754
2020-04-02,0.0,6,0.3450134770889488
2020-04-03,0.3333333333333333,3,0.3470350404312669
2020-04-05,0.0,1,0.3450134770889488
2020-04-06,-0.4,5,0.33827493261455527
2020-04-07,0.3333333333333333,6,0.353099730458221
2020-04-08,0.0,10,0.3450134770889488
2020-04-09,0.0,2,0.3450134770889488
2020-04-13,1.0,1,0.34568733153638814
2020-04-14,0.5,2,0.34636118598382754
2020-04-15,-0.14285714285714285,7,0.34029649595687333
2020-04-16,-0.18181818181818182,11,0.33018867924528306
2020-04-17,0.0,2,0.3450134770889488
2020-04-19,0.0,2,0.3450134770889488
2020-04-20,-0.25,8,0.33423180592991913
2020-04-21,0.375,8,0.3611859838274933
2020-04-22,0.6,5,0.3551212938005391
2020-04-23,0.6,5,0.3551212938005391
2020-04-24,0.14285714285714285,7,0.3497304582210243
2020-04-25,0.0,3,0.3450134770889488
2020-04-27,0.6818181818181818,22,0.5673854447439354
2020-04-28,0.46153846153846156,13,0.3975741239892183
2020-04-29,0.1111111111111111,18,0.3692722371967655
2020-04-30,0.1111111111111111,9,0.351078167115903
2020-05-01,-1.0,2,0.3423180592991914
2020-05-02,0.0,1,0.3450134770889488
2020-05-04,-0.3333333333333333,6,0.3369272237196766
2020-05-05,0.625,16,0.4528301886792453
2020-05-06,0.3333333333333333,6,0.353099730458221
2020-05-07,0.16666666666666666,6,0.34905660377358494
2020-05-08,0.0,3,0.3450134770889488
2020-05-11,0.0,5,0.3450134770889488
2020-05-12,0.2,5,0.34838274932614555
2020-05-14,0.0,2,0.3450134770889488
2020-05-15,-0.5,2,0.3436657681940701
2020-05-18,0.6,5,0.3551212938005391
2020-05-19,0.3333333333333333,3,0.3470350404312669
2020-05-20,0.3333333333333333,6,0.353099730458221
2020-05-21,-0.75,4,0.3369272237196766
2020-05-22,0.0,6,0.3450134770889488
2020-05-23,0.0,1,0.3450134770889488
2020-05-24,-0.5,2,0.3436657681940701
2020-05-25,-1.0,1,0.34433962264150947
2020-05-26,0.2,5,0.34838274932614555
2020-05-27,0.2,10,0.3584905660377359
2020-05-28,0.0,5,0.3450134770889488
2020-05-29,-0.5,2,0.3436657681940701
2020-06-02,-0.3333333333333333,3,0.34299191374663074
2020-06-04,0.08333333333333333,12,0.353099730458221
2020-06-05,0.0,8,0.3450134770889488
2020-06-07,0.0,2,0.3450134770889488
2020-06-08,-0.5,4,0.339622641509434
2020-06-09,0.5,2,0.34636118598382754
2020-06-10,0.18181818181818182,11,0.35983827493261455
2020-06-11,-0.2727272727272727,11,0.3227762803234501
2020-06-12,0.0,3,0.3450134770889488
